What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,https://github.com/hendrycks/test,management_test.csv,94,0.182
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias,High resistance when forward biased", while low resistance when reverse bias,Low resistance when forward or reverse biased,B,https://github.com/hendrycks/test,electrical_engineering_test.csv,11,0.182
Consider the following three scenarios, which could be modeled using three data structures????? dictionary/map," queue, and stack. Scenario 1: Cars line up in a single lane at a car wash. As each driver reaches the entrance of the car wash, the driver gets out of the car. An automatic pulley moves the car through the car wash as the driver walks to the exit of the car wash to pay and pick up the car. Scenario 2: Contestants auditioning for a reality television talent show are assigned a unique numeric ID upon completing a registration form. Scenario 3: Tennis balls are sold in a cylindrical can that can hold a maximum of 3 balls, where each ball except the bottom one rests on top of the ball below it. The 3 balls are placed in the can one at a time through one opening at the top of the can. The 3 balls are removed from the can one at a time through the same opening. Which of the following shows the data structures that best model the scenarios? Scenario 1 | Scenario 2 | Scenario 3,Dictionary/map | Queue | Stack,Dictionary/map | Stack | Queue",Queue | Dictionary/map | Stack,Stack | Queue | Dictionary/map,C,https://github.com/hendrycks/test,high_school_computer_science_test.csv,59,0.182
A person wants to use a raw material to make a toy, so they use,"bronze,plastic",denim,logs,D,https://github.com/hendrycks/test,obqa.csv,2072,0.182
Some of the new cars being made can run on a renewable fuel that is made mostly from corn. Scientists are developing even more renewable fuels to replace gasoline. Why are renewable fuels most likely becoming more important?,Renewable fuels release less energy.,Car fuel tanks are being made smaller.,The demand for gasoline is decreasing.,Nonrenewable fuel supplies are limited.,D,https://github.com/hendrycks/test,arc_hard.csv,1074,0.182
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,https://github.com/hendrycks/test,management_test.csv,74,0.181
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,https://github.com/hendrycks/test,miscellaneous_test.csv,429,0.181
To get to school in the morning, we ALL use this as our guide:,"Rand-McNally Road Atlas.,world globe.",road map.,mental map.,D,https://github.com/hendrycks/test,high_school_geography_test.csv,46,0.181
Which is required for a sedan to run?,vapor of ghosts,an oxidizer,Pistons Basketball Team,orange juice mixture,B,https://github.com/hendrycks/test,obqa.csv,2620,0.181
What is the optimal span of control?,2,5,7,None of the above,D,https://github.com/hendrycks/test,management_test.csv,60,0.181
Energy that is expended for standing at an office desk, walking to a file cabinet," and other office job-related activities is referred to the following energy expenditure component:,Non-exercise activity thermogenesis (NEAT),Structured (volitional) exercise activity thermogenesis",Physical activity (non-resting) energy expenditure,Basal metabolic rate,A,https://github.com/hendrycks/test,nutrition_test.csv,301,0.181
Heat engines, such as a jet engine," are more efficient when run at,high temperatures,constant temperatures",low temperatures,a constant rate,A,https://github.com/hendrycks/test,conceptual_physics_test.csv,89,0.181
Which are likeliest to rely on nonrenewable resources?,windmills,dams,solar panels,cell phones,D,https://github.com/hendrycks/test,obqa.csv,3815,0.181
You need to move products across the ocean from Boston to Europe. What are your choices?,ship or airplane,truck or ship,truck or airplane,tunnel or ship,A,https://github.com/hendrycks/test,science_elementary.csv,69,0.18
Which of the following burns due to wax?,electric kettle,internal combustion engine,tea candle,gas stove,C,https://github.com/hendrycks/test,obqa.csv,2310,0.18
Which causes the electric fan to work?,the blades run themselves,power outlets allow the blades to rotate,the air pushes the fan,power outlets allow the fan to think,B,https://github.com/hendrycks/test,obqa.csv,4174,0.18
Which is needed for both boiling and melting to occur?,solids,gases,heat,pressure,C,https://github.com/hendrycks/test,arc_easy.csv,141,0.18
SWOT is an acronym for:,Strengths," weaknesses, opportunities, threats.,Strategy, work, openness, toughness.,Strategy, weakness, opinions, tactics.,Strategy, working", opinion, tactical.,A,https://github.com/hendrycks/test,marketing_test.csv,60,0.18
What would you measure in a graduated cylinder?,nitrogen,Perfume,Oxygen,helium,B,https://github.com/hendrycks/test,obqa.csv,454,0.18
In the short run, a firm employs labor and capital to produce gadgets. If the annual price of capital increases," what will happen to the short-run cost curves?,The marginal cost and average variable cost curves will shift upward.,The average fixed cost and average total cost curves will shift upward.,The marginal cost and average fixed cost curves will shift upward.,The marginal cost, average fixed cost", average variable cost, and average total cost curves will all shift upward.,B,https://github.com/hendrycks/test,high_school_microeconomics_test.csv,160,0.18
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,https://github.com/hendrycks/test,management_test.csv,23,0.18
A fundamental feature of all life produces,offspring,auroras,magnetism,organisms,A,https://github.com/hendrycks/test,obqa.csv,170,0.18
The design of products and environments to fit the capabilities of people who use them or live there is called _____ design,Environmental,Ecological,Ergonomic,Eclectic,C,https://github.com/hendrycks/test,human_aging_test.csv,171,0.18
Which list gives the correct order of substances from the lowest melting point to the highest?,oxygen," water, iron,water, iron, oxygen,oxygen, iron, water,iron", oxygen, water,A,https://github.com/hendrycks/test,arc_hard.csv,659,0.18
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,https://github.com/hendrycks/test,electrical_engineering_test.csv,36,0.18
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,https://github.com/hendrycks/test,miscellaneous_test.csv,687,0.18
Assume a firm hires labor for $15 each and sells its products for $3 each. If the MP of the 3rd worker is 10, which of the following statements would be the most true?,"The firm should hire more labor so that the MRPL will increase.,The firm should hire more labor so that the MRPL will decrease.",The firm should hire less labor so that the MRPL will increase.,The firm should hire less labor so that the MRPL will decrease.,B,https://github.com/hendrycks/test,high_school_microeconomics_test.csv,224,0.18
Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C,https://github.com/hendrycks/test,anatomy_test.csv,4,0.179
________ are a business ethics management tool that have grown over the last few decades. Areas which these typically cover are compliance, corruption and environmental issues. However," they are constantly evolving, with for example, the onus on __________ having grown in recent years.,Annual reports, Company financial performance,Annual report, Internet - social media and networking,Codes of ethics, Company financial performance",Codes of ethics, Internet - social media and networking,D,https://github.com/hendrycks/test,business_ethics_test.csv,99,0.179
Which one of the following is not one of Drucker's five guiding principles of management?,Making people's strengths effective and their weaknesses irrelevant.,"Enhancing the ability of people to contribute.,To operate the organisation's status system.,Integrating people in a common venture by thinking through", setting and exemplifying the organisational objectives, values and goals.,C,https://github.com/hendrycks/test,management_test.csv,16,0.179
What does mining change?,temperatures,biological environments,water levels,atmospheric pressures,B,https://github.com/hendrycks/test,obqa.csv,322,0.179
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,https://github.com/hendrycks/test,miscellaneous_test.csv,289,0.179
What is meant by the term 'passive movements'?,Movement with resistance," stretching at end of range.,Movement without resistance, stretching at end of range.,Movement with resistance, stopping at end of range.",Movement without resistance, stopping at end of range.,D,https://github.com/hendrycks/test,clinical_knowledge_test.csv,221,0.179
What is the smallest structural and functional unit of the nervous system?,brain,organ,neuron,spinal cord,C,https://github.com/hendrycks/test,arc_easy.csv,1618,0.179
Any set of Boolean operators that is sufficient to represent all Boolean expressions is said to be complete. Which of the following is NOT complete?,{AND," NOT},{NOT, OR},{AND", OR},{NAND},C,https://github.com/hendrycks/test,college_computer_science_test.csv,5,0.179
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,https://github.com/hendrycks/test,conceptual_physics_test.csv,40,0.179
Which has a positive impact on the environment in the world?,building large numbers of cars,contaminating the ground with poisonous substances,dumping toxic waste in ocean,making sure trash is reused for new purposes,D,https://github.com/hendrycks/test,obqa.csv,3286,0.179
Which are two parts of the carbon cycle?,freezing and thawing,growth and reproduction,evaporation and precipitation,photosynthesis and respiration,D,https://github.com/hendrycks/test,arc_easy.csv,170,0.179
A student wants to create a model showing the most important reason why old gasoline should never be poured into the soil. Which of the following must be included in the model?,gasoline evaporating from soil,gasoline catching fire in the soil,gasoline polluting an old septic system,gasoline trickling down into groundwater,D,https://github.com/hendrycks/test,arc_hard.csv,773,0.179
To explore the regions of a super nova you will need,take a picture,to look up,great vision,cylinder with mirrors,D,https://github.com/hendrycks/test,obqa.csv,1790,0.179
Which action involving a pulley system requires the least amount of force?,using several pulleys together instead of a single pulley,using a fixed pulley instead of a moveable pulley,pulling a long rope instead of a short rope,pulling a rope up instead of down,A,https://github.com/hendrycks/test,arc_easy.csv,990,0.179
Which of the following is not part of the consumer proposition acquisition process?,Motive development.,Information gathering.,Proposition evaluation.,Perception.,D,https://github.com/hendrycks/test,marketing_test.csv,154,0.179
A plant that needs to expand will be able to have an endless resource in,dirt,pesticides,pay,beans,A,https://github.com/hendrycks/test,obqa.csv,2441,0.179
In what order do managers typically perform the managerial functions?,organising," planning, controlling, leading,organising, leading, planning, controlling,planning, organising, leading, controlling,planning, organising", controlling, leading,C,https://github.com/hendrycks/test,management_test.csv,91,0.179
What requires energy for growth?,wood,paper,rubber,anteater,D,https://github.com/hendrycks/test,obqa.csv,3578,0.178
Where's the best place to mine for coal?,icebergs,jewelry store,lakes,mountains,D,https://github.com/hendrycks/test,obqa.csv,2507,0.178
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,https://github.com/hendrycks/test,electrical_engineering_test.csv,95,0.178
Statement 1| The SVM learning algorithm is guaranteed to find the globally optimal hypothesis with respect to its object function. Statement 2| After being mapped into feature space Q through a radial basis kernel function, a Perceptron may be able to achieve better classification performance than in its original space (though we can?????t guarantee this).,"True, True,False, False,True, False",FALSE, True,A,https://github.com/hendrycks/test,machine_learning_test.csv,78,0.178
Which is the most basic unit of living things?,Cells,Bones,Tissues,Organs,A,https://github.com/hendrycks/test,science_middle.csv,241,0.178
During winter months, Amina sometimes notices ice covering the hoods of parked cars. Once the engine of the car runs for a while," the ice on the hood begins to melt. What form of energy is released from the car engine to melt the ice?,chemical,electrical",heat,light,C,https://github.com/hendrycks/test,arc_easy.csv,881,0.178
What are support vectors?,The examples farthest from the decision boundary.,The only examples necessary to compute f(x) in an SVM.,The data centroid.,All the examples that have a non-zero weight ??k in a SVM.,B,https://github.com/hendrycks/test,machine_learning_test.csv,64,0.178
While operating on variable frequency supplies, the AC motor requires variable voltage in order to,"protect the insulation.,avoid effect of saturation.",improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,https://github.com/hendrycks/test,electrical_engineering_test.csv,23,0.178
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,https://github.com/hendrycks/test,management_test.csv,31,0.178
Which of the following can only be used when training data are linearly separable?,Linear hard-margin SVM.,Linear Logistic Regression.,Linear Soft margin SVM.,The centroid method.,A,https://github.com/hendrycks/test,machine_learning_test.csv,55,0.178
When older and younger workers have lost their jobs, older workers typically,"Find a job quicker because of their greater experience,Take longer to find a new job",Retire rather than search for a new job,Sue the company using the ADEA,B,https://github.com/hendrycks/test,human_aging_test.csv,100,0.178
Which of these reduces the need for people to use nonrenewable resources?,recycling paper products,watering the lawn once a week,designing cars that are fuel efficient,using coal to generate electricity,C,https://github.com/hendrycks/test,arc_hard.csv,1078,0.178
What are petri dishes used for in a lab?,reflecting light to form images,measuring the mass of molecules,growing bacteria in a controlled setting,observing the strength of physical forces,C,https://github.com/hendrycks/test,arc_easy.csv,1909,0.178
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,https://github.com/hendrycks/test,miscellaneous_test.csv,464,0.178
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,https://github.com/hendrycks/test,conceptual_physics_test.csv,157,0.178
Making a pie produces a,chemical reaction,cake,lots of sweat,fear of ovens,A,https://github.com/hendrycks/test,obqa.csv,2515,0.178
This process has as its products NADP+, ADP," and sugar.,Glycolysis,Chemiosmosis",Fermentation,Calvin cycle,D,https://github.com/hendrycks/test,high_school_biology_test.csv,298,0.178
A simple pulley example could be,Going running on a treadmill,Swimming lap in a pool,Riding a bike outside,pulling water from a well,D,https://github.com/hendrycks/test,obqa.csv,1494,0.178
A perpetual motion machine is a theoretical device which, once started," continues to operate without any additional input of energy. Which statement describes why a perpetual motion machine is impossible to design?,Energy can be converted into mass.,Friction reduces the efficiency in a system.",The amount of energy in a system remains constant.,Potential energy can be converted into kinetic energy.,B,https://github.com/hendrycks/test,arc_hard.csv,780,0.177
What is the source of energy for physical cycles on Earth?,the closest planet to earth,the closest yellow dwarf star,the seven different oceans,various gas powered engines,B,https://github.com/hendrycks/test,obqa.csv,3452,0.177
A microcomputer used for data acquisition and control is required to digitize and process four analog input signals and to output their average continually; i.e., in real time. The time for an external analog-to-digital converter (which is triggered by a CPU instruction) to digitize one input is 12 microseconds," and only one digitization occurs at a time. Five CPU instructions, including the triggering instruction, must be executed for each signal digitized. Ten CPU instructions are executed in order to average each set of four samples and output this value. The time to convert the output from digital to analog form is to be ignored. If it is assumed that suitable data buffering is employed, then the maximum average instruction execution time that allows the microcomputer to keep up with the input-output data rates, is,0.8 microseconds,1.2 microseconds",1.6 microseconds,2.4 microseconds,C,https://github.com/hendrycks/test,college_computer_science_test.csv,99,0.177
Which item is designed to change electrical energy into heat energy?,Alarm clock,Hand dryer,Fan,Telephone,B,https://github.com/hendrycks/test,science_elementary.csv,430,0.177
An Insect class is to be written, containing the following data fields: age," which will be initialized to 0 when an Insect is constructed. nextAvailableID, which will be initialized to 0 outside the constructor and incremented each time an Insect is constructed. idNum, which will be initialized to the current value of nextAvailableID when an Insect is constructed. position, which will be initialized to the location in a garden where the Insect is placed when it is constructed. direction, which will be initialized to the direction the Insect is facing when placed in the garden. Which variable in the Insect class should be static?,age,nextAvailableID",idNum,position,B,https://github.com/hendrycks/test,high_school_computer_science_test.csv,78,0.177
Metal things are made of metal, glass things are made of glass," iron things, however, are made of what material?,Iron,Plastic",candy,milk,A,https://github.com/hendrycks/test,obqa.csv,1944,0.177
Sandy and Keith plan to move a 6-kilogram block. If they wanted to calculate the mechanical energy required to move the block, what units would they use to report their answer?,"joules,kilowatts",kilometers,volts,A,https://github.com/hendrycks/test,arc_easy.csv,942,0.177
Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is,"500 MVA,400 MVA",125 MVA,100 MVA,A,https://github.com/hendrycks/test,electrical_engineering_test.csv,81,0.177
Which of the following lasers utilizes transitions that involve the energy levels of free atoms?,Diode laser,Dye laser,Free-electron laser,Gas laser,D,https://github.com/hendrycks/test,college_physics_test.csv,87,0.177
A car drives right past the gas station because it's motor is,gas,diesel,coal,electric,D,https://github.com/hendrycks/test,obqa.csv,903,0.177
Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,United States,Japan,France,United Kingdom,B,https://github.com/hendrycks/test,high_school_geography_test.csv,35,0.177
Which of the following will increase wages for tuba makers?,An increase in the number of graduates at tuba maker training school,An increase in the price of tubas,An increase in the price of tuba lessons,An increase in the tax on tubas,B,https://github.com/hendrycks/test,high_school_microeconomics_test.csv,99,0.177
The scoring criterion categories for the Exner Scoring System used to score the Rorschach Inkblot Test include all of the following except:,Color,Popular,Content,Location,A,https://github.com/hendrycks/test,professional_psychology_test.csv,374,0.177
what is an electrical energy conductor?,plastic,stone,plants,swords,D,https://github.com/hendrycks/test,obqa.csv,1556,0.177
What Mars mission will be landing on May 25 2008 and will dig a trench into (hopefully) ice-rich soil?,ExoMars,Mars Exploration Rovers,Mars Science Laboratory,Phoenix Mars Lander,D,https://github.com/hendrycks/test,astronomy_test.csv,28,0.177
Sustainability can broadly be defined as,The short-term maintenance of systems according to environmental," economic and social considerations,The long-term maintenance of processes according to environmental, economic and cultural considerations.,The short-term maintenance of systems according to environmental, political and social considerations.",The long-term maintenance of systems according to environmental, economic and social considerations.,D,https://github.com/hendrycks/test,business_ethics_test.csv,38,0.177
What organ system in the human body contains the pituitary gland, hypothalamus gland," and thyroid gland?,reproductive system,excretory system",endocrine system,circulatory system,C,https://github.com/hendrycks/test,arc_easy.csv,2076,0.176
A doctor examining a car crash victim in order to determine whether the crash caused structural damage to the brain would use what kind of brain scan?,MRI,PET,EEG,fMRI,A,https://github.com/hendrycks/test,high_school_psychology_test.csv,407,0.176
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,https://github.com/hendrycks/test,miscellaneous_test.csv,392,0.176
People are switching to electric cars because cars that use gas,dirty the air,cry,nothing,cleans the air,A,https://github.com/hendrycks/test,obqa.csv,4733,0.176
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,https://github.com/hendrycks/test,miscellaneous_test.csv,416,0.176
Which tool is used to determine the mass of an object?,ruler,beaker,balance,thermometer,C,https://github.com/hendrycks/test,arc_easy.csv,1720,0.176
High temperatures can be caused when which is exposed to heat?,Wire,Circuit,Cell,Conductor,D,https://github.com/hendrycks/test,obqa.csv,4935,0.176
You may be able to use solar energy to power,a garden,a bike,a coffee grinder,water pipes,C,https://github.com/hendrycks/test,obqa.csv,1651,0.176
Assume that any assignment statement can be executed in unit time. If as many identical processors as needed are used what is the minimum number of time units needed to execute the assignments A := B + C  B := A - B C := A * E D := A/F E := B - C F := A + B with the same result as if the assignments were executed in the order shown?,1,2,3,4,C,https://github.com/hendrycks/test,college_computer_science_test.csv,56,0.176
The Barkhausen criterion for an oscillator,Loop gain should be unity,Loop gain should be less than unity,The phase of a feedback signal with respect to input should be 0?? or 360??,Both A and C,D,https://github.com/hendrycks/test,electrical_engineering_test.csv,1,0.176
A refrigerator,requires an electrical outlet to work,requires an ice maker to work,requires AA batteries to work,requires a crisper to work,A,https://github.com/hendrycks/test,obqa.csv,909,0.175
Which human activity has most negatively affected air quality?,burning coal,growing crops,using solar energy cells,constructing nuclear power plants,A,https://github.com/hendrycks/test,arc_easy.csv,1608,0.175
A miner is searching for stones and rocks that can be used for other purposes than for building. He wants to be able to find and process something worthwhile, so he looks for rocks with,"aluminium,sand",roxys,pearl,A,https://github.com/hendrycks/test,obqa.csv,516,0.175
Which of these is an effective way of securing against cyber threats?,Complete eradication of threats.,"Ensure that the severity of cyber war as a threat is recognised, and that instances of cyber warfare are identified, publicised, and acted upon immediately.,All of these options.",Acceptance that there can be no absolute security, instead design resilient IT systems and build international cooperation and information exchange in order to reduce threat and increase resilience.,D,https://github.com/hendrycks/test,security_studies_test.csv,159,0.175
as rainfall increases in an area, electricity will be less and less available for,"solar panels,energy",coal power plants,wind turbines,A,https://github.com/hendrycks/test,obqa.csv,401,0.175
Which sequence correctly shows the levels of organization for structure and function in a human?,cell -> tissue -> organ -> organ system,organ system -> cell -> tissue -> organ,tissue -> organ -> organ system -> cell,cell -> organ -> tissue -> organ system,A,https://github.com/hendrycks/test,science_middle.csv,408,0.175
The features below are all present on Earth. Which feature could also be found on the Moon?,crater,clouds,electrical storms,nitrogen based atmosphere,A,https://github.com/hendrycks/test,arc_easy.csv,329,0.175
Which object used in an experiment can safely be recycled?,an aluminum can,a wet paper towel,salt spilled onto a tabletop,a broken graduated cylinder,A,https://github.com/hendrycks/test,arc_easy.csv,1558,0.175
You can let someone know you are at the door thanks to a,lemonade,cars,grass.,power plant,D,https://github.com/hendrycks/test,obqa.csv,213,0.175
An example of an electromagnet is,running,recorders,grass,rock climbing,B,https://github.com/hendrycks/test,obqa.csv,3562,0.175
If something is a raw material in a process, then that something is,"degraded during the process,man made before the process",a required during production like labor and capital,only used in the final phase,C,https://github.com/hendrycks/test,obqa.csv,494,0.175
What is the basic unit of life?,atom,cell,element,nucleus,B,https://github.com/hendrycks/test,science_middle.csv,209,0.175
A resource that can be endlessly retrieved is,knobs,bricks,panels,droplets,D,https://github.com/hendrycks/test,obqa.csv,2796,0.175
The ability to solve a new computer game based on logical puzzles probably depends on which kind of intelligence?,fluid intelligence,crystallized intelligence,aptitude intelligence,achievement intelligence,A,https://github.com/hendrycks/test,high_school_psychology_test.csv,483,0.175
Which of the following concepts can be defined, according to Moore?,"good,yellow",horse,all of the above,C,https://github.com/hendrycks/test,philosophy_test.csv,84,0.175
Molecular bounds are broken by,ice,combining vulotile ingredients,soap and water,force,B,https://github.com/hendrycks/test,obqa.csv,1636,0.175
From shortest to longest wavelength which of the following correctly orders the different categories of electromagnetic radiation?,infrared visible light ultraviolet X rays gamma rays radio,radio infrared visible light ultraviolet X rays gamma rays,gamma rays X rays visible light ultraviolet infrared radio,gamma rays X rays ultraviolet visible light infrared radio,D,https://github.com/hendrycks/test,astronomy_test.csv,136,0.174
Which of the following is an example of an assistive device?,contact lens,motorcycle,raincoat,coffee pot,A,https://github.com/hendrycks/test,science_middle.csv,126,0.174
The labor force primarily consists of all,employed workers under the age of 16,"persons classified as unemployed or employed,persons who are employed as full-time workers,unemployed", employed, and discouraged workers,B,https://github.com/hendrycks/test,miscellaneous_test.csv,46,0.174
 The way in which the product is delivered to meet the customers' needs refers to:,New product concepts and improvements.,Selling.,Advertising and promotion activities.,Place or distribution activities.,D,https://github.com/hendrycks/test,marketing_test.csv,126,0.174
The requirements for an effective surveillance system include:,A diagnostic algorithm,Staff members,A sampling frame,All of the above,D,https://github.com/hendrycks/test,virology_test.csv,120,0.174
What product eventually will become human waste?,stars,unicorns,black holes,corn,D,https://github.com/hendrycks/test,obqa.csv,3320,0.174
Personal protection equipment is essential when,experimenting with volatile and vaporous liquids,dumping lab rats in the incinerator,interfacing with tenured professors,wearing a sports cup,A,https://github.com/hendrycks/test,obqa.csv,1603,0.174
Students study human body structure to learn how the body functions. Which life-size model would best represent the size, shape," and location of human internal organs?,a two-dimensional upper body diagram with magnetic stickers of the organs,a three-dimensional plastic upper body with removable parts",a two-dimensional detailed wall poster,a three-dimensional paper body,B,https://github.com/hendrycks/test,science_middle.csv,228,0.173
The most likely use of an ?????in-basket????? technique in personnel selection would be with which type of employee,Clerical,Sales,Managerial,Secretarial,C,https://github.com/hendrycks/test,professional_psychology_test.csv,438,0.173
During which step of the Chase Jones model of issues management should the strengths and weaknesses of the organisation be reviewed?,Identification,Analysis,Strategy,Evaluation,B,https://github.com/hendrycks/test,public_relations_test.csv,22,0.173
What scratches glass easily?,a rubber pencil eraser,a crystal that regulates electronic oscillators in watches,a soft linen towel,a round piece of ice,B,https://github.com/hendrycks/test,obqa.csv,3819,0.173
_ refers to a model that can neither model the training data nor generalize to new data.,good fitting,overfitting,underfitting,all of the above,C,https://github.com/hendrycks/test,machine_learning_test.csv,12,0.173
Which of the following is the most common naturally-occurring form in which silicon is found?,Metallic element,Sulfide,Fluoride,Oxide,D,https://github.com/hendrycks/test,college_chemistry_test.csv,25,0.173
A company that produces facial tissues continually monitors tissue strength. If the mean strength from sample data drops below a specified level, the production process is halted and the machinery inspected. Which of the following would result from a Type I error?,"Halting the production process when sufficient customer complaints are received.,Halting the production process when the tissue strength is below specifications.",Halting the production process when the tissue strength is within specifications.,Allowing the production process to continue when the tissue strength is below specifications.,C,https://github.com/hendrycks/test,high_school_statistics_test.csv,12,0.173
Flashlights,illuminate a person's age,need remote controls to properly operate,make it easier to spot cat toys under the couch,make word searches easier,C,https://github.com/hendrycks/test,obqa.csv,508,0.173
 These sell directly to end consumers and may purchase directly from manufacturers and/or deal with wholesalers:,Distributors.,Franchising.,Merchant.,Retailers.,D,https://github.com/hendrycks/test,marketing_test.csv,136,0.173
A company that produces a single product using a continuous process had no work in process on April 1. During the month of April 10000 units were started and 9000 completed units were transferred. The ending work-in-process inventory was complete as to materials and 50% complete as to conversion. The cost of direct materials was $114000 and the cost of direct labor amounted to $38000. Manufacturing overhead is assigned at the rate of 50% of direct materials. For the purpose of determining the cost of goods manufactured in April what is the cost per equivalent whole unit?,$23.22,$21.40,$20.90,15.4,B,https://github.com/hendrycks/test,professional_accounting_test.csv,90,0.173
A student is using hydrochloric acid in an investigation. Which piece of safety equipment is most important during this investigation?,mask,goggles,fire extinguisher,disinfectant spray,B,https://github.com/hendrycks/test,arc_easy.csv,1712,0.172
In which situation would it be an advantage to ship a product by plane rather than by truck?,The product is very heavy and relatively large.,The product is sensitive to changes in pressure.,The product must be delivered a long distance soon after it is made.,The product must be delivered to several sites located within a radius of 50 miles.,C,https://github.com/hendrycks/test,arc_hard.csv,1085,0.172
A widely used procedure for matching client aptitudes to job requirements is the,profile similarity index,multiple cut-off technique,profile coding method,test-by-test matching procedure,B,https://github.com/hendrycks/test,professional_psychology_test.csv,306,0.172
Which of the following is most likely an example of production inputs that can be adjusted in the long run, but not in the short run?,"Amount of wood used to make a desk.,Number of pickles put on a sandwich.",The size of a McDonald?????s kitchen.,Number of teacher?????s assistants in local high schools.,C,https://github.com/hendrycks/test,high_school_microeconomics_test.csv,11,0.172
The more factories and cars there are releasing gas in the air, the harder it will be to,"lay down,to space",go stargazing,sit down,C,https://github.com/hendrycks/test,obqa.csv,4224,0.172
After studying for an examination, retention of the learned material is best facilitated by,"sleeping,studying a related subject",exercising,studying an unrelated subject,A,https://github.com/hendrycks/test,professional_psychology_test.csv,273,0.172
Assessment Centers differ most sharply from other methods of personnel selection in their use of,longitudinal appraisal,multiaptitude test batteries,projective techniques,performance-based assessment,D,https://github.com/hendrycks/test,professional_psychology_test.csv,257,0.172
Recycling old cars has a positive impact on,the weather,conservation of metal,human life span.,the economy,B,https://github.com/hendrycks/test,obqa.csv,283,0.172
Which is a way the agricultural biotechnology industry could have a positive impact on the environment?,by producing crops that are virus resistant,by making robots to replace large farm machines,by reducing the need for countries to import food,by increasing the use of wind farms that produce electricity,C,https://github.com/hendrycks/test,arc_easy.csv,1768,0.172
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,https://github.com/hendrycks/test,management_test.csv,75,0.172
How many structurally distinct Abelian groups have order 72?,4,6,8,9,B,https://github.com/hendrycks/test,college_mathematics_test.csv,83,0.172
Which type of energy does a person use to pedal a bicycle?,light,sound,mechanical,electrical,C,https://github.com/hendrycks/test,science_elementary.csv,281,0.172
Neural transmission is often described as an electrochemical process. Which of the following is most directly involved in the electrical aspect?,the synapse,terminal buttons,hormones,myelin,D,https://github.com/hendrycks/test,high_school_psychology_test.csv,345,0.172
According to Esman (1972), which publics are related to the organisation through shared industrial interests?,"Enabling,Functional",Normative,Diffused,C,https://github.com/hendrycks/test,public_relations_test.csv,15,0.172
Which measurement tool is used to find the volume of a small piece of granite?,thermometer,metric ruler,graduated cylinder,triple beam balance,C,https://github.com/hendrycks/test,arc_easy.csv,408,0.172
Which environmental problem was directly caused by the invention of the automobile?,storage of nuclear waste,increase in air pollution,increased use of pesticides,flooding in the Midwest,B,https://github.com/hendrycks/test,science_elementary.csv,81,0.172
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,https://github.com/hendrycks/test,miscellaneous_test.csv,316,0.172
 These objectives are often the most suitable when firms operate in a market dominated by a major competitor and where their financial resources are limited.,Divest objectives.,Harvest objectives.,Hold objectives.,Niche objectives,D,https://github.com/hendrycks/test,marketing_test.csv,119,0.171
